Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group
"Bentley Systems, Incorporated (NasdaqGS:BSY)",NasdaqGS:BSY,Software (System & Application),Information Technology,7370,United States,United States
BHPA Inc. (OTCPK:BHPA),OTCPK:BHPA,Software (System & Application),Information Technology,7370,United States,United States
"BILL Holdings, Inc. (NYSE:BILL)",NYSE:BILL,Software (System & Application),Information Technology,7370,United States,United States
"BIO-key International, Inc. (NasdaqCM:BKYI)",NasdaqCM:BKYI,Software (System & Application),Information Technology,3829,United States,United States
"Bit Digital, Inc. (NasdaqCM:BTBT)",NasdaqCM:BTBT,Software (System & Application),Information Technology,7370,United States,United States
Bitcoin Crypto Currency Exchange Corporation (OTCPK:ARSC),OTCPK:ARSC,Software (System & Application),Information Technology,3690,United States,United States
"BitFrontier Capital Holdings, Inc. (OTCPK:BFCH)",OTCPK:BFCH,Software (System & Application),Information Technology,7370,United States,United States
"Bitmine Immersion Technologies, Inc. (OTCPK:BMNR)",OTCPK:BMNR,Software (System & Application),Information Technology,7370,United States,United States
"Blackbaud, Inc. (NasdaqGS:BLKB)",NasdaqGS:BLKB,Software (System & Application),Information Technology,7370,United States,United States
Blackboxstocks Inc. (NasdaqCM:BLBX),NasdaqCM:BLBX,Software (System & Application),Information Technology,7370,United States,United States
"BlackLine, Inc. (NasdaqGS:BL)",NasdaqGS:BL,Software (System & Application),Information Technology,7370,United States,United States
Blaqclouds Inc. (OTCPK:BCDS),OTCPK:BCDS,Software (System & Application),Information Technology,1311,United States,United States
"Blend Labs, Inc. (NYSE:BLND)",NYSE:BLND,Software (System & Application),Information Technology,7370,United States,United States
Boardwalktech Software Corp. (TSXV:BWLK),TSXV:BWLK,Software (System & Application),Information Technology,7370,United States,United States
"Box, Inc. (NYSE:BOX)",NYSE:BOX,Software (System & Application),Information Technology,7370,United States,United States
"Braze, Inc. (NasdaqGS:BRZE)",NasdaqGS:BRZE,Software (System & Application),Information Technology,7370,United States,United States
"Bridgeline Digital, Inc. (NasdaqCM:BLIN)",NasdaqCM:BLIN,Software (System & Application),Information Technology,7370,United States,United States
BTCS Inc. (NasdaqCM:BTCS),NasdaqCM:BTCS,Software (System & Application),Information Technology,7370,United States,United States
"Bullet Blockchain, Inc. (OTCPK:BULT)",OTCPK:BULT,Software (System & Application),Information Technology,7372,United States,United States
Business Warrior Corporation (OTCPK:BZWR),OTCPK:BZWR,Software (System & Application),Information Technology,7370,United States,United States
"C3.ai, Inc. (NYSE:AI)",NYSE:AI,Software (System & Application),Information Technology,7370,United States,United States
"Cadence Design Systems, Inc. (NasdaqGS:CDNS)",NasdaqGS:CDNS,Software (System & Application),Information Technology,7372,United States,United States
CCC Intelligent Solutions Holdings Inc. (NasdaqGS:CCCS),NasdaqGS:CCCS,Software (System & Application),Information Technology,7370,United States,United States
Cerence Inc. (NasdaqGS:CRNC),NasdaqGS:CRNC,Software (System & Application),Information Technology,7372,United States,United States
Cipher Mining Inc. (NasdaqGS:CIFR),NasdaqGS:CIFR,Software (System & Application),Information Technology,7372,United States,United States
"CIPHER-CORE, Inc. (OTCPK:CFCI)",OTCPK:CFCI,Software (System & Application),Information Technology,7990,United States,United States
"CleanSpark, Inc. (NasdaqCM:CLSK)",NasdaqCM:CLSK,Software (System & Application),Information Technology,7370,United States,United States
"Clear Secure, Inc. (NYSE:YOU)",NYSE:YOU,Software (System & Application),Information Technology,7370,United States,United States
"Clearwater Analytics Holdings, Inc. (NYSE:CWAN)",NYSE:CWAN,Software (System & Application),Information Technology,7370,United States,United States
"Com-Guard.com, Inc. (OTCPK:CGUD)",OTCPK:CGUD,Software (System & Application),Information Technology,7372,United States,United States
"Commvault Systems, Inc. (NasdaqGS:CVLT)",NasdaqGS:CVLT,Software (System & Application),Information Technology,7370,United States,United States
"Confluent, Inc. (NasdaqGS:CFLT)",NasdaqGS:CFLT,Software (System & Application),Information Technology,7372,United States,United States
"Consensus Cloud Solutions, Inc. (NasdaqGS:CCSI)",NasdaqGS:CCSI,Software (System & Application),Information Technology,7370,United States,United States
CoreCard Corporation (NYSE:CCRD),NYSE:CCRD,Software (System & Application),Information Technology,7372,United States,United States
Coro Global Inc. (OTCPK:CGLO),OTCPK:CGLO,Software (System & Application),Information Technology,7370,United States,United States
"CrowdStrike Holdings, Inc. (NasdaqGS:CRWD)",NasdaqGS:CRWD,Software (System & Application),Information Technology,7370,United States,United States
"CS Disco, Inc. (NYSE:LAW)",NYSE:LAW,Software (System & Application),Information Technology,7370,United States,United States
CurrentC Power Corporation (OTCPK:AECX),OTCPK:AECX,Software (System & Application),Information Technology,7372,United States,United States
CXApp Inc. (NasdaqCM:CXAI),NasdaqCM:CXAI,Software (System & Application),Information Technology,7370,United States,United States
"CyberCatch Holdings, Inc. (TSXV:CYBE)",TSXV:CYBE,Software (System & Application),Information Technology,7372,United States,United States
"Cyberloq Technologies, Inc. (OTCPK:CLOQ)",OTCPK:CLOQ,Software (System & Application),Information Technology,7372,United States,United States
Cyngn Inc. (NasdaqCM:CYN),NasdaqCM:CYN,Software (System & Application),Information Technology,7370,United States,United States
"Data443 Risk Mitigation, Inc. (OTCPK:ATDS)",OTCPK:ATDS,Software (System & Application),Information Technology,3060,United States,United States
"Datadog, Inc. (NasdaqGS:DDOG)",NasdaqGS:DDOG,Software (System & Application),Information Technology,7370,United States,United States
"DatChat, Inc. (NasdaqCM:DATS)",NasdaqCM:DATS,Software (System & Application),Information Technology,7372,United States,United States
Dave Inc. (NasdaqGM:DAVE),NasdaqGM:DAVE,Software (System & Application),Information Technology,7370,United States,United States
"Decentral Life, Inc. (OTCPK:WDLF)",OTCPK:WDLF,Software (System & Application),Information Technology,7370,United States,United States
"Defentect Group, Inc. (OTCPK:DFTC)",OTCPK:DFTC,Software (System & Application),Information Technology,4899,United States,United States
"Demand Brands, Inc. (OTCPK:DMAN)",OTCPK:DMAN,Software (System & Application),Information Technology,7372,United States,United States
"Diamond Lake Minerals, Inc. (OTCPK:DLMI)",OTCPK:DLMI,Software (System & Application),Information Technology,7372,United States,United States
Digihost Technology Inc. (TSXV:DGHI),TSXV:DGHI,Software (System & Application),Information Technology,7372,United States,United States
Digimarc Corporation (NasdaqGS:DMRC),NasdaqGS:DMRC,Software (System & Application),Information Technology,3679,United States,United States
"Digital Turbine, Inc. (NasdaqCM:APPS)",NasdaqCM:APPS,Software (System & Application),Information Technology,7372,United States,United States
"Digital Utilities Ventures, Inc. (OTCPK:DUTV)",OTCPK:DUTV,Software (System & Application),Information Technology,7372,United States,United States
"Direct Communication Solutions, Inc. (CNSX:DCSI)",CNSX:DCSI,Software (System & Application),Information Technology,4899,United States,United States
"DocuSign, Inc. (NasdaqGS:DOCU)",NasdaqGS:DOCU,Software (System & Application),Information Technology,7370,United States,United States
"Dolby Laboratories, Inc. (NYSE:DLB)",NYSE:DLB,Software (System & Application),Information Technology,6794,United States,United States
"Domo, Inc. (NasdaqGM:DOMO)",NasdaqGM:DOMO,Software (System & Application),Information Technology,7370,United States,United States
"DoubleVerify Holdings, Inc. (NYSE:DV)",NYSE:DV,Software (System & Application),Information Technology,7372,United States,United States
"Dovarri, Inc. (OTCPK:DVAR)",OTCPK:DVAR,Software (System & Application),Information Technology,7372,United States,United States
"Dropbox, Inc. (NasdaqGS:DBX)",NasdaqGS:DBX,Software (System & Application),Information Technology,7370,United States,United States
"Duo World, Inc. (OTCPK:DUUO)",OTCPK:DUUO,Software (System & Application),Information Technology,7370,United States,United States
"Duos Technologies Group, Inc. (NasdaqCM:DUOT)",NasdaqCM:DUOT,Software (System & Application),Information Technology,7372,United States,United States
"Dynatrace, Inc. (NYSE:DT)",NYSE:DT,Software (System & Application),Information Technology,7370,United States,United States
"E2open Parent Holdings, Inc. (NYSE:ETWO)",NYSE:ETWO,Software (System & Application),Information Technology,7370,United States,United States
"Ebix, Inc. (OTCPK:EBIX.Q)",OTCPK:EBIX.Q,Software (System & Application),Information Technology,7372,United States,United States
Edge Total Intelligence Inc. (TSXV:CTRL),TSXV:CTRL,Software (System & Application),Information Technology,7372,United States,United States
"EdgeMode, Inc. (OTCPK:EDGM)",OTCPK:EDGM,Software (System & Application),Information Technology,7370,United States,United States
eGain Corporation (NasdaqCM:EGAN),NasdaqCM:EGAN,Software (System & Application),Information Technology,7372,United States,United States
Elcom International Inc. (OTCPK:ELCO),OTCPK:ELCO,Software (System & Application),Information Technology,7370,United States,United States
Encounter Development Technologies Inc. (OTCPK:ENTI),OTCPK:ENTI,Software (System & Application),Information Technology,7372,United States,United States
"Enfusion, Inc. (NYSE:ENFN)",NYSE:ENFN,Software (System & Application),Information Technology,7370,United States,United States
"EngageSmart, Inc. (NYSE:ESMT)",NYSE:ESMT,Software (System & Application),Information Technology,7370,United States,United States
Enterra Corporation (OTCPK:ETER),OTCPK:ETER,Software (System & Application),Information Technology,5065,United States,United States
"Entertainment Arts Research, Inc. (OTCPK:EARI)",OTCPK:EARI,Software (System & Application),Information Technology,7372,United States,United States
"Envestnet, Inc. (NYSE:ENV)",NYSE:ENV,Software (System & Application),Information Technology,6282,United States,United States
"Epazz, Inc. (OTCPK:EPAZ)",OTCPK:EPAZ,Software (System & Application),Information Technology,7370,United States,United States
"Eva Live, Inc. (OTCPK:GOAI)",OTCPK:GOAI,Software (System & Application),Information Technology,7372,United States,United States
"Everbridge, Inc. (NasdaqGM:EVBG)",NasdaqGM:EVBG,Software (System & Application),Information Technology,7370,United States,United States
EverCommerce Inc. (NasdaqGS:EVCM),NasdaqGS:EVCM,Software (System & Application),Information Technology,7370,United States,United States
"Everdime Technologies, Inc. (OTCPK:RGST)",OTCPK:RGST,Software (System & Application),Information Technology,7370,United States,United States
"Expensify, Inc. (NasdaqGS:EXFY)",NasdaqGS:EXFY,Software (System & Application),Information Technology,7370,United States,United States
"Ezenia!, Inc. (OTCPK:EZEN)",OTCPK:EZEN,Software (System & Application),Information Technology,7372,United States,United States
Fair Isaac Corporation (NYSE:FICO),NYSE:FICO,Software (System & Application),Information Technology,7373,United States,United States
"FalconStor Software, Inc. (OTCPK:FALC)",OTCPK:FALC,Software (System & Application),Information Technology,7373,United States,United States
"Fastbase, Inc. (OTCPK:FBSE)",OTCPK:FBSE,Software (System & Application),Information Technology,1040,United States,United States
"FDCTech, Inc. (OTCPK:FDCT)",OTCPK:FDCT,Software (System & Application),Information Technology,7372,United States,United States
Fernhill Corp. (OTCPK:FERN),OTCPK:FERN,Software (System & Application),Information Technology,2337,United States,United States
Fision Corporation (OTCPK:FSSN),OTCPK:FSSN,Software (System & Application),Information Technology,7372,United States,United States
"Five9, Inc. (NasdaqGM:FIVN)",NasdaqGM:FIVN,Software (System & Application),Information Technology,7370,United States,United States
FlexiInternational Software Inc. (OTCPK:FLXI),OTCPK:FLXI,Software (System & Application),Information Technology,7372,United States,United States
"Fortinet, Inc. (NasdaqGS:FTNT)",NasdaqGS:FTNT,Software (System & Application),Information Technology,3577,United States,United States
Forwardly Inc. (OTCPK:FORW),OTCPK:FORW,Software (System & Application),Information Technology,7372,United States,United States
FOXO Technologies Inc. (NYSEAM:FOXO),NYSEAM:FOXO,Software (System & Application),Information Technology,7370,United States,United States
Freshworks Inc. (NasdaqGS:FRSH),NasdaqGS:FRSH,Software (System & Application),Information Technology,7370,United States,United States
"GainClients, Inc. (OTCPK:GCLT)",OTCPK:GCLT,Software (System & Application),Information Technology,7375,United States,United States
"GamesGamesGames Technology, Inc. (OTCPK:SCFR)",OTCPK:SCFR,Software (System & Application),Information Technology,7372,United States,United States
Gen Digital Inc. (NasdaqGS:GEN),NasdaqGS:GEN,Software (System & Application),Information Technology,7372,United States,United States
GitLab Inc. (NasdaqGS:GTLB),NasdaqGS:GTLB,Software (System & Application),Information Technology,7370,United States,United States
"GivBux, Inc. (OTCPK:GBUX)",OTCPK:GBUX,Software (System & Application),Information Technology,7370,United States,United States
GiveMePower Corporation (OTCPK:GMPW),OTCPK:GMPW,Software (System & Application),Information Technology,6500,United States,United States
"GoLogiq, Inc. (OTCPK:GOLQ)",OTCPK:GOLQ,Software (System & Application),Information Technology,7370,United States,United States
Greenidge Generation Holdings Inc. (NasdaqGS:GREE),NasdaqGS:GREE,Software (System & Application),Information Technology,7370,United States,United States
"GSE Systems, Inc. (NasdaqCM:GVP)",NasdaqCM:GVP,Software (System & Application),Information Technology,7361,United States,United States
"Guidewire Software, Inc. (NYSE:GWRE)",NYSE:GWRE,Software (System & Application),Information Technology,7372,United States,United States
"HashiCorp, Inc. (NasdaqGS:HCP)",NasdaqGS:HCP,Software (System & Application),Information Technology,7370,United States,United States
"High Wire Networks, Inc. (OTCPK:HWNI)",OTCPK:HWNI,Software (System & Application),Information Technology,8711,United States,United States
"HubSpot, Inc. (NYSE:HUBS)",NYSE:HUBS,Software (System & Application),Information Technology,7370,United States,United States
Hut 8 Corp. (TSX:HUT),TSX:HUT,Software (System & Application),Information Technology,7372,United States,United States
I-ON Digital Corp. (OTCPK:IONI),OTCPK:IONI,Software (System & Application),Information Technology,7372,United States,United States
iBrands Corp. (OTCPK:IBRC),OTCPK:IBRC,Software (System & Application),Information Technology,7370,United States,United States
Identillect Technologies Corp. (TSXV:ID),TSXV:ID,Software (System & Application),Information Technology,7370,United States,United States
"IFAN Financial, Inc. (OTCPK:IFAN)",OTCPK:IFAN,Software (System & Application),Information Technology,7372,United States,United States
"IIOT-OXYS, Inc. (OTCPK:ITOX)",OTCPK:ITOX,Software (System & Application),Information Technology,9995,United States,United States
"Image Protect, Inc. (OTCPK:IMTL)",OTCPK:IMTL,Software (System & Application),Information Technology,7370,United States,United States
